INFO 2025-03-24 17:10:35,054 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:11:06,028 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:11:36,053 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:12:06,029 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:12:59,084 basehttp "GET /admin/events/event/ HTTP/1.1" 200 25937
INFO 2025-03-24 17:12:59,183 basehttp "GET /static/jazzmin/css/main.css HTTP/1.1" 304 0
INFO 2025-03-24 17:12:59,185 basehttp "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 304 0
INFO 2025-03-24 17:12:59,187 basehttp "GET /static/vendor/adminlte/css/adminlte.min.css HTTP/1.1" 304 0
INFO 2025-03-24 17:12:59,190 basehttp "GET /static/vendor/select2/css/select2.min.css HTTP/1.1" 304 0
INFO 2025-03-24 17:12:59,199 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-03-24 17:12:59,210 basehttp "GET /static/vendor/adminlte/img/AdminLTELogo.png HTTP/1.1" 304 0
INFO 2025-03-24 17:12:59,211 basehttp "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2025-03-24 17:12:59,304 basehttp "GET /static/vendor/adminlte/js/adminlte.min.js HTTP/1.1" 304 0
INFO 2025-03-24 17:12:59,305 basehttp "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2025-03-24 17:12:59,361 basehttp "GET /static/vendor/select2/js/select2.min.js HTTP/1.1" 304 0
INFO 2025-03-24 17:12:59,362 basehttp "GET /static/jazzmin/js/main.js HTTP/1.1" 304 0
INFO 2025-03-24 17:12:59,419 basehttp "GET /static/jazzmin/js/change_list.js HTTP/1.1" 304 0
INFO 2025-03-24 17:12:59,971 basehttp "GET /static/vendor/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 0
INFO 2025-03-24 17:12:59,971 basehttp "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 0
INFO 2025-03-24 17:13:26,752 basehttp "GET /admin/authentication/eventplanner/ HTTP/1.1" 200 22292
INFO 2025-03-24 17:13:26,826 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-03-24 17:15:31,610 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:15:32,673 basehttp "OPTIONS /api/events/?plannerOnly=true HTTP/1.1" 200 0
INFO 2025-03-24 17:15:32,694 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:15:32,722 basehttp "GET /api/events/?plannerOnly=true HTTP/1.1" 200 1006
INFO 2025-03-24 17:15:33,084 basehttp "GET /api/events/e2a9ec10-65c0-4ca5-b818-a29aceb20c91/ HTTP/1.1" 200 612
INFO 2025-03-24 17:15:33,085 basehttp "GET /api/events/dd002b13-2ac3-44d6-95fb-459e50e49e10/ HTTP/1.1" 200 663
INFO 2025-03-24 17:15:33,085 basehttp "GET /api/events/d21b0738-8c6c-446a-8433-4a99c16f690c/ HTTP/1.1" 200 609
INFO 2025-03-24 17:15:33,109 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:15:36,482 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:15:36,969 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:15:36,985 basehttp "GET /api/events/?plannerOnly=true HTTP/1.1" 200 1006
INFO 2025-03-24 17:15:37,319 basehttp "GET /api/events/d21b0738-8c6c-446a-8433-4a99c16f690c/ HTTP/1.1" 200 609
INFO 2025-03-24 17:15:37,327 basehttp "GET /api/events/e2a9ec10-65c0-4ca5-b818-a29aceb20c91/ HTTP/1.1" 200 612
INFO 2025-03-24 17:15:37,335 basehttp "GET /api/events/dd002b13-2ac3-44d6-95fb-459e50e49e10/ HTTP/1.1" 200 663
INFO 2025-03-24 17:15:37,357 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:15:37,818 basehttp "GET /media/event_images/much_punches___one_punch_man_wallpaper_by_deto15_dajafem_10J1zBO.png HTTP/1.1" 304 0
INFO 2025-03-24 17:15:37,823 basehttp "GET /media/event_images/much_punches___one_punch_man_wallpaper_by_deto15_dajafem_3dzvoDq.png HTTP/1.1" 304 0
INFO 2025-03-24 17:16:07,023 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:16:37,023 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:17:07,021 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:17:36,969 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:18:06,970 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:18:36,961 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:19:04,503 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:19:04,725 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:19:06,211 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:19:06,242 basehttp "GET /api/events/?plannerOnly=true HTTP/1.1" 200 1006
INFO 2025-03-24 17:19:06,289 basehttp "GET /api/events/?plannerOnly=true HTTP/1.1" 200 1006
INFO 2025-03-24 17:19:07,701 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:19:08,246 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:19:08,268 basehttp "GET /api/events/?plannerOnly=true HTTP/1.1" 200 1006
INFO 2025-03-24 17:19:08,489 basehttp "GET /api/events/d21b0738-8c6c-446a-8433-4a99c16f690c/ HTTP/1.1" 200 609
INFO 2025-03-24 17:19:08,494 basehttp "GET /api/events/dd002b13-2ac3-44d6-95fb-459e50e49e10/ HTTP/1.1" 200 663
INFO 2025-03-24 17:19:08,494 basehttp "GET /api/events/e2a9ec10-65c0-4ca5-b818-a29aceb20c91/ HTTP/1.1" 200 612
INFO 2025-03-24 17:19:08,544 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:19:08,954 basehttp "GET /media/event_images/much_punches___one_punch_man_wallpaper_by_deto15_dajafem_3dzvoDq.png HTTP/1.1" 304 0
INFO 2025-03-24 17:19:39,026 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:20:02,747 basehttp "GET /admin/authentication/user/ HTTP/1.1" 200 22635
INFO 2025-03-24 17:20:02,829 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-03-24 17:20:02,982 basehttp "GET /static/admin/img/icon-no.svg HTTP/1.1" 304 0
INFO 2025-03-24 17:20:06,088 basehttp "GET /admin/authentication/user/3/change/ HTTP/1.1" 200 34789
INFO 2025-03-24 17:20:06,170 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-03-24 17:20:06,323 basehttp "GET /static/jazzmin/js/change_form.js HTTP/1.1" 304 0
INFO 2025-03-24 17:20:09,021 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:20:14,201 basehttp "GET /admin/authentication/user/3/history/ HTTP/1.1" 200 14409
INFO 2025-03-24 17:20:17,279 basehttp "GET /admin/authentication/user/3/change/ HTTP/1.1" 200 34789
INFO 2025-03-24 17:20:39,033 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:21:09,026 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:21:39,026 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:22:40,033 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:23:20,886 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:23:38,262 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:23:42,970 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:23:43,538 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:23:43,569 basehttp "GET /api/events/?plannerOnly=true HTTP/1.1" 200 1006
INFO 2025-03-24 17:23:43,987 basehttp "GET /api/events/e2a9ec10-65c0-4ca5-b818-a29aceb20c91/ HTTP/1.1" 200 612
INFO 2025-03-24 17:23:43,997 basehttp "GET /api/events/d21b0738-8c6c-446a-8433-4a99c16f690c/ HTTP/1.1" 200 609
INFO 2025-03-24 17:23:44,002 basehttp "GET /api/events/dd002b13-2ac3-44d6-95fb-459e50e49e10/ HTTP/1.1" 200 663
INFO 2025-03-24 17:23:44,042 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:23:44,619 basehttp "GET /media/event_images/much_punches___one_punch_man_wallpaper_by_deto15_dajafem_3dzvoDq.png HTTP/1.1" 304 0
INFO 2025-03-24 17:24:00,153 basehttp "GET /api/events/?plannerOnly=true HTTP/1.1" 200 1006
INFO 2025-03-24 17:24:00,403 basehttp "GET /api/events/e2a9ec10-65c0-4ca5-b818-a29aceb20c91/ HTTP/1.1" 200 612
INFO 2025-03-24 17:24:00,407 basehttp "GET /api/events/d21b0738-8c6c-446a-8433-4a99c16f690c/ HTTP/1.1" 200 609
INFO 2025-03-24 17:24:00,409 basehttp "GET /api/events/dd002b13-2ac3-44d6-95fb-459e50e49e10/ HTTP/1.1" 200 663
INFO 2025-03-24 17:24:13,541 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:24:43,529 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:25:14,024 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:25:40,940 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:25:40,947 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:25:43,523 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:26:14,029 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:26:43,535 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:27:14,030 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:27:43,538 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:27:48,575 basehttp "GET /media/event_images/much_punches___one_punch_man_wallpaper_by_deto15_dajafem_3dzvoDq.png HTTP/1.1" 304 0
INFO 2025-03-24 17:28:14,019 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:28:44,032 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:29:13,523 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:29:44,031 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:30:13,531 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:30:43,532 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:31:14,020 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:31:43,532 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:32:00,891 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:32:00,899 basehttp "GET /api/categories/ HTTP/1.1" 200 51
